cod_apo,regiao,ano_modelo,tipo_franq,val_franq,is_casco,utilizacao,clas_bonus,perc_bonus,sexo,idade_condutor,exposicao,pre_casco,n_sinistros,valor_sinistro
235204636,11,2003,1,1894,17181,2,0,0,M,37.61533196440794,0.29568788501026694,681,0,0
214762401,11,2014,1,1572,32146,2,4,0,M,32.276522929500345,0.17796030116358658,1465,0,0
194936450,11,2014,2,4060,46878,2,1,0,F,35.397672826830934,0.49555099247091033,0,0,0
119844726,11,2016,1,2807,64464,2,7,40,M,66.62286105407256,0.24914442162902123,1003,1,986
146495124,11,2007,1,1623,15998,0,9,30,M,62.08350444900753,0.24914442162902123,587,0,0
167818588,11,2017,2,4789,45616,2,7,40,F,66.34360027378509,0.2874743326488706,556,0,0
92004625,11,2017,1,5264,70698,2,8,0,F,26.431211498973305,0.49555099247091033,1961,1,127
173883096,11,2012,2,3068,26271,1,1,0,M,38.31074606433949,0.49555099247091033,1806,0,0
213657205,11,2008,2,2713,19224,2,0,0,M,43.94250513347023,0.05475701574264202,1300,0,0
35335272,11,2012,1,1528,20137,1,0,30,F,47.71252566735113,0.15058179329226556,773,0,0
98715320,11,2011,1,2637,23377,1,1,0,F,29.45927446954141,0.22176591375770022,1278,0,0
82560011,11,2016,2,3173,39129,2,3,0,M,65.40999315537303,0.1971252566735113,587,0,0
153745428,11,2008,2,1733,20883,2,0,0,F,34.704996577686515,0.49555099247091033,1128,0,0
41284756,11,2013,2,2900,34965,0,7,30,M,38.35455167693361,0.49555099247091033,1175,0,0
34323411,11,2004,1,2781,12501,2,0,0,M,38.16290212183436,0.1834360027378508,615,3,283
187875595,11,2015,1,2120,38789,0,6,31,M,39.63586584531143,0.30390143737166325,1054,0,0
230208573,11,2014,2,2580,29474,2,1,10,M,35.115674195756334,0.37782340862423,3237,0,0
127081748,11,1999,1,1500,14854,0,7,30,M,76.02190280629706,0.49555099247091033,983,0,0
52672026,11,2018,1,2158,69407,0,8,30,F,45.63175906913073,0.49555099247091033,1199,0,0
45185209,11,2003,2,5017,18323,2,2,0,F,36.785763175906915,0.4216290212183436,905,0,0
41695782,11,2010,1,1373,17526,0,4,25,M,66.75154004106776,0.29021218343600275,623,0,0
164987808,11,2012,2,2860,32253,0,9,30,M,76.21081451060917,0.49555099247091033,638,0,0
57601306,11,2010,2,3217,25677,2,5,0,M,37.07597535934291,0.1971252566735113,1735,0,0
146015872,11,2010,2,3754,31341,2,6,0,M,59.71252566735113,0.01642710472279261,781,0,0
191755590,11,2015,1,1587,34134,1,7,0,F,53.90006844626968,0.23819301848049282,667,0,0
201068284,11,2011,1,1222,21012,1,0,0,M,30.349075975359344,0.49555099247091033,1421,0,0
169922689,11,2011,1,1448,21897,1,0,49,M,82.12731006160165,0.3997262149212868,394,0,0
240261838,11,2016,1,1600,35935,1,0,0,F,49.856262833675565,0.06023271731690623,712,0,0
224911618,11,2018,1,1643,38927,2,6,30,M,31.520876112251884,0.2190280629705681,1010,0,0
182168812,11,2003,2,3565,15162,2,1,0,F,44.70636550308008,0.27652292950034224,604,0,0
140323322,11,2005,1,3782,18977,2,3,0,F,51.304585900068446,0.14784394250513347,647,0,0
143731537,11,2013,2,1648,40071,2,5,0,F,31.71526351813826,0.4736481861738535,1369,0,0
58751903,11,2017,1,3546,85365,2,6,0,M,41.4757015742642,0.49555099247091033,1614,0,0
269065208,11,2015,1,1928,49159,0,3,22,M,34.83093771389459,0.4161533196440794,1848,0,0
86108919,11,2012,2,3754,41966,2,1,0,M,62.502395619438744,0.06297056810403832,1051,0,0
182494796,11,2017,2,3237,35531,2,7,40,M,30.234086242299796,0.49555099247091033,743,0,0
158835150,11,2011,1,1912,30794,2,1,0,F,66.77618069815195,0.49555099247091033,525,0,0
178128022,11,2005,2,2920,14514,2,4,0,F,62.7460643394935,0.2108145106091718,484,0,0
249669607,11,2014,1,1914,41246,0,7,35,F,25.79876796714579,0.03559206023271732,1461,0,0
98956587,11,2012,2,6595,23977,2,6,0,M,54.43394934976044,0.31211498973305957,658,0,0
193872469,11,2009,1,2638,19127,1,0,0,F,57.6974674880219,0.09582477754962354,464,0,0
176709935,11,2014,1,1558,36709,1,0,0,M,62.23134839151266,0.49555099247091033,601,0,0
119617587,11,2011,2,3300,27956,0,2,15,M,40.12594113620808,0.49555099247091033,1015,0,0
48168774,11,2010,1,2255,40970,0,9,30,M,51.97262149212868,0.2518822724161533,1302,0,0
215919527,11,2013,1,3510,33039,2,0,0,M,35.48528405201917,0.4353182751540041,1226,0,0
246102504,11,2008,2,2833,19319,2,2,0,M,53.40999315537303,0.019164955509924708,1203,0,0
230136418,11,2002,2,3325,13005,2,8,0,M,74.77618069815195,0.15058179329226556,573,0,0
174872977,11,2019,2,4653,47469,1,0,0,F,51.14579055441479,0.48459958932238195,906,0,0
267527094,11,2004,1,1150,12543,0,9,30,M,64.36413415468857,0.2108145106091718,337,0,0
212446113,11,2018,1,2846,91956,0,7,35,F,34.30527036276523,0.14784394250513347,1176,0,0
147992012,11,2014,1,1250,27882,0,9,30,M,79.54551676933607,0.4654346338124572,576,0,0
198434727,11,2012,2,3068,21261,0,6,30,M,70.63381245722108,0.013689253935660506,833,0,0
237557135,11,2008,2,3296,23142,2,5,0,M,36.12320328542094,0.49555099247091033,795,0,0
106063950,11,2013,2,4310,32398,2,5,0,M,31.069130732375086,0.3723477070499658,1144,1,101
266160146,11,2014,1,2030,53830,2,0,0,M,26.636550308008214,0.49555099247091033,1855,0,0
284448376,11,2013,2,3088,39005,2,5,0,M,58.496919917864474,0.49555099247091033,1005,0,0
87441982,11,2012,2,1608,22197,2,3,0,M,70.43394934976044,0.24914442162902123,1418,0,0
230282571,11,2008,2,1728,21691,1,1,0,M,55.43052703627652,0.04654346338124572,765,0,0
101569209,11,2018,2,3401,40724,2,1,10,M,66.0643394934976,0.48459958932238195,1079,0,0
206949372,11,2011,1,4056,32092,2,0,0,F,59.663244353182755,0.15058179329226556,1316,4,458
119021216,11,2018,1,2186,58814,1,0,0,M,47.66050650239562,0.49555099247091033,1304,0,0
280153034,11,2015,2,3951,39822,1,4,0,F,64.02464065708419,0.2600958247775496,964,0,0
270742209,11,2013,1,1513,33314,0,1,10,M,48.36413415468857,0.05201916495550993,1157,0,0
162614574,11,2012,2,3380,23834,2,4,0,M,67.4031485284052,0.49555099247091033,708,0,0
153273662,11,2014,1,2625,49943,0,4,25,M,47.436002737850785,0.4161533196440794,2461,0,0
158875429,11,2015,1,1934,50834,1,1,30,F,35.95619438740589,0.3915126625598905,1089,0,0
66127269,11,2010,1,1685,20726,2,0,0,F,51.252566735112936,0.2190280629705681,805,0,0
96994584,11,2010,2,3217,26012,2,3,0,M,59.37577002053388,0.49555099247091033,1113,2,26229
48354530,11,2008,2,2091,17753,2,2,0,M,33.894592744695416,0.31211498973305957,895,0,0
149668339,11,2010,2,2915,26814,0,1,10,M,41.686516084873375,0.28199863107460643,1155,0,0
205802435,11,2019,1,1975,49356,1,6,0,F,64.5448323066393,0.216290212183436,749,0,0
46971667,11,2010,1,2618,22122,2,5,0,M,40.92813141683778,0.49555099247091033,1117,0,0
124410801,11,2016,2,1675,49905,2,6,0,M,57.125256673511295,0.32854209445585214,831,0,0
213749818,11,2013,2,2965,19671,0,3,20,F,52.40520191649555,0.10677618069815195,678,0,0
155019518,11,2012,2,3088,32155,2,9,0,F,46.417522245037645,0.49555099247091033,552,1,138
222387585,11,2018,2,3310,32857,1,0,0,F,26.48870636550308,0.008213552361396304,1880,0,0
86761263,11,2018,1,3183,62605,1,0,0,M,59.937029431895965,0.4928131416837782,1338,0,0
54812619,11,2013,2,1390,22900,2,6,0,F,26.127310061601644,0.15879534565366188,784,0,0
213009831,11,2008,1,2421,33252,1,2,15,M,50.48596851471595,0.24093086926762491,1097,0,0
119199383,11,2010,1,1348,16601,0,7,30,F,32.06570841889117,0.12594113620807665,632,0,0
204685166,11,2016,1,1825,40575,2,0,0,M,44.714579055441476,0.49555099247091033,2872,0,0
44738426,11,2015,1,2060,47624,2,3,20,M,49.96303901437371,0.12867898699520877,1187,0,0
259498521,11,2010,1,1925,31010,0,9,30,F,45.52772073921971,0.49555099247091033,794,0,0
119929266,11,2011,1,3162,25749,2,0,0,F,30.297056810403834,0.49555099247091033,1254,0,0
238513326,11,2011,1,2589,41454,1,0,0,M,48.97467488021903,0.07392197125256673,1309,0,0
49550341,11,2005,2,2241,13040,1,0,0,M,50.94318959616701,0.49555099247091033,559,0,0
185165658,11,2014,2,3364,32635,2,0,0,M,26.6694045174538,0.4517453798767967,0,0,0
51979604,11,2006,2,3795,25004,0,3,20,M,49.034907597535934,0.216290212183436,792,0,0
60224783,11,2017,1,2973,36099,2,0,0,F,34.940451745379875,0.27652292950034224,3673,0,0
277979147,11,2004,1,2902,25698,2,0,0,M,40.65982203969884,0.31759069130732376,1307,0,0
54198967,11,2018,2,3032,37475,2,0,0,F,34.587268993839835,0.3750855578370979,992,0,0
117743570,11,2008,2,3138,17785,1,2,11,M,36.69267624914442,0.49555099247091033,0,0,0
112263759,11,2004,9,0,21536,2,0,0,M,48.8104038329911,0.49555099247091033,1748,0,0
262009061,11,2008,1,1051,22540,2,9,0,F,42.77891854893908,0.4736481861738535,977,0,0
35831366,11,2003,2,2101,14380,2,1,0,M,79.70431211498973,0.04106776180698152,-356,0,0
60837014,11,2018,2,10897,130131,2,5,0,F,47.44695414099932,0.10677618069815195,3569,0,0
205531415,11,2009,1,1320,21149,0,9,30,M,45.097878165639976,0.49555099247091033,615,0,0
106460905,11,2016,2,3535,36620,2,2,15,M,60.58590006844627,0.36413415468856947,591,0,0
133308582,11,2015,2,3173,32583,1,5,0,M,36.61875427789185,0.49555099247091033,1348,0,0
46305795,11,2015,1,1223,25289,0,4,25,M,50.32169746748802,0.49555099247091033,1074,1,1747
190217599,11,2011,2,3509,38769,1,0,0,M,79.84941820670774,0.49555099247091033,662,0,0
278980065,11,2004,2,1682,16692,2,2,0,M,28.824093086926762,0.1806981519507187,1099,0,0
249437180,11,2012,1,1738,30041,0,1,12,M,43.9917864476386,0.12867898699520877,1771,0,0
87876982,11,2015,2,1663,37832,2,5,0,M,42.390143737166326,0.49555099247091033,923,0,0
265946453,11,2006,2,1728,13326,2,5,0,M,58.71047227926078,0.2792607802874743,760,0,0
212646215,11,2008,2,2618,18151,2,2,0,M,32.40520191649555,0.24914442162902123,0,0,0
157633852,11,2006,1,3275,23487,2,7,0,F,41.13620807665982,0.3394934976043806,1023,0,0
179896064,11,2011,2,2389,40256,2,1,0,F,44.49007529089665,0.47638603696098564,871,0,0
150718706,11,2017,1,3105,64681,0,1,10,M,55.27173169062286,0.49555099247091033,3631,0,0
148672930,11,2008,2,1417,17962,2,1,0,F,71.55373032169747,0.2518822724161533,615,0,0
171522338,11,2016,1,1513,48201,0,5,30,M,33.935660506502394,0.4024640657084189,1309,0,0
218828912,11,2013,2,2633,33013,1,1,8,M,31.901437371663246,0.15058179329226556,1732,0,0
251494243,11,2015,2,2996,33754,3,8,40,M,40.380561259411365,0.3887748117727584,1319,0,0
179280846,11,2012,2,2187,39652,2,1,0,F,48.97467488021903,0.26283367556468173,1549,0,0
172485276,11,2014,2,3908,54917,2,8,0,F,63.06091718001369,0.07939767282683094,1467,0,0
72002884,11,2011,2,2750,21655,0,8,30,M,38.784394250513344,0.33675564681724846,421,0,0
67320556,11,2014,1,1275,22871,1,5,0,F,44.27378507871321,0.10403832991101986,747,0,0
266008116,11,2010,1,5726,45802,2,1,10,M,46.0041067761807,0.4654346338124572,1191,0,0
165902001,11,2017,2,3297,51838,2,1,0,F,43.09377138945928,0.46269678302532513,1671,0,0
272991846,11,2016,2,2764,68146,2,3,0,M,69.21286789869951,0.25735797399041754,1179,0,0
84809304,11,2011,2,1857,28142,2,9,0,F,38.450376454483234,0.12867898699520877,1052,0,0
246798453,11,2012,1,1648,26319,0,2,13,F,35.436002737850785,0.34770704996577684,1006,0,0
128625893,11,2015,1,1628,33819,2,9,0,F,53.35523613963039,0.42984257357973993,668,0,0
178874513,11,2012,1,2250,30977,0,9,30,M,70.41204654346338,0.05475701574264202,1377,0,0
125728334,11,2017,1,1911,52481,0,1,12,F,27.67145790554415,0.2655715263518138,1490,0,0
272934617,11,2010,1,3179,18955,2,0,0,M,54.74058863791923,0.05201916495550993,1010,0,0
248707224,11,2011,2,1972,29669,2,9,0,F,29.87816563997262,0.03559206023271732,1049,0,0
64914286,11,2011,1,1708,32259,0,4,25,F,44.772073921971256,0.15331964407939766,1998,0,0
249765079,11,2011,2,3000,24412,0,9,30,M,55.66050650239562,0.38329911019849416,599,0,0
146128186,11,2012,2,2649,19497,2,3,0,M,27.983572895277206,0.45722108145106094,1053,0,0
216757283,11,2006,1,1297,11744,3,4,25,M,36.106776180698155,0.2108145106091718,882,0,0
117065460,11,2013,1,3045,34574,1,1,0,M,53.67008898015058,0.37782340862423,2185,0,0
222896628,11,2005,2,2296,22650,2,2,0,F,51.540041067761805,0.26283367556468173,933,0,0
247562582,11,2009,1,3049,18928,2,0,0,M,29.900068446269678,0.3066392881587953,1054,0,0
70450560,11,2006,1,1464,15194,1,7,35,M,49.7056810403833,0.2080766598220397,803,0,0
201876518,11,2016,1,1987,41454,1,9,0,M,56.62149212867899,0.49555099247091033,103,0,0
170834807,11,2016,2,3119,42431,1,1,0,M,32.73648186173853,0.49555099247091033,1724,0,0
247648216,11,2010,1,1471,22353,1,4,24,F,80.56125941136209,0.243668720054757,1117,0,0
194144915,11,2012,2,1387,24353,1,1,0,M,39.36755646817249,0.49555099247091033,798,3,257
263224516,11,2014,1,2613,64320,2,4,0,M,26.518822724161534,0.49555099247091033,2568,2,1533
186760927,11,2013,2,3091,30127,1,0,30,F,56.33401779603012,0.010951403148528405,1200,0,0
228185490,11,2015,2,3039,30719,1,0,25,F,33.1937029431896,0.49555099247091033,1314,0,0
240876325,11,2016,1,2787,46764,2,0,0,M,59.43874058863792,0.06023271731690623,1160,0,0
45540056,11,2013,1,2083,46038,2,0,0,F,28.9637234770705,0.4188911704312115,1562,0,0
206453473,11,2019,2,3686,43607,2,0,0,M,45.24845995893224,0.14510609171800137,899,0,0
245902660,11,2010,1,1636,27497,2,5,30,F,39.69883641341547,0.33401779603011633,695,0,0
147099457,11,2009,1,2107,28630,2,2,15,M,26.51334702258727,0.09856262833675565,1195,0,0
231060810,11,2014,1,1511,36362,2,1,0,M,63.13210130047912,0.42984257357973993,604,0,0
102739774,11,2013,2,5226,54664,2,1,0,M,29.741273100616016,0.49555099247091033,1126,0,0
113431052,11,2018,1,3105,68900,0,9,30,M,43.58384668035592,0.34496919917864477,1895,0,0
68364884,11,2014,2,3216,23486,2,3,0,M,72.5201916495551,0.25735797399041754,582,0,0
163536804,11,2014,2,1715,22912,2,7,0,F,65.14989733059548,0.49555099247091033,563,2,174
65490956,11,2015,3,4507,44002,1,7,0,F,38.85284052019165,0.49555099247091033,1352,0,0
36132832,11,2013,2,2722,54324,2,9,0,M,49.152635181382614,0.49555099247091033,1177,0,0
167972065,11,2008,1,3425,20304,2,3,0,M,31.84120465434634,0.13141683778234087,1557,0,0
103768512,11,2017,1,1617,38582,1,4,0,F,44.84873374401095,0.34770704996577684,1390,0,0
228601131,11,2017,2,3493,53089,2,3,0,F,34.51882272416153,0.24914442162902123,922,0,0
277061306,11,2015,1,3004,58121,1,0,0,M,62.06707734428473,0.37782340862423,0,0,0
126434294,11,2008,2,3370,19233,2,1,0,M,71.21971252566735,0.07665982203969883,488,0,0
138186859,11,2017,2,3399,82913,2,1,0,F,37.333333333333336,0.49555099247091033,2303,0,0
155518420,11,2012,2,2754,23114,2,2,0,M,58.01779603011636,0.49555099247091033,707,0,0
182962149,11,2012,2,5481,34982,2,0,0,M,46.562628336755644,0.4380561259411362,1296,0,0
174176139,11,2018,1,1447,53159,1,0,20,F,49.41820670773443,0.057494866529774126,748,0,0
58432224,11,2012,2,2618,23133,2,2,0,F,36.733744010951405,0.3613963039014374,893,0,0
62878196,11,2015,2,3230,40142,1,8,0,M,32.709103353867214,0.49555099247091033,1405,0,0
59349477,11,2005,1,2526,17806,1,0,49,F,73.03764544832306,0.1998631074606434,648,0,0
123586451,11,2013,2,2406,48617,2,5,0,F,61.138945927446954,0.057494866529774126,1154,0,0
60041393,11,2019,1,3027,60434,1,6,37,M,37.555099247091036,0.49555099247091033,1424,0,0
120787446,11,2009,2,2500,20621,0,3,20,F,50.78165639972622,0.013689253935660506,821,0,0
106040980,11,2007,1,2257,29702,1,0,30,F,58.64202600958248,0.1697467488021903,1263,0,0
134756911,11,2016,2,4937,75274,1,0,0,M,59.62217659137577,0.09582477754962354,1172,0,0
178277337,11,2017,1,1375,44971,0,9,30,F,36.511978097193705,0.49555099247091033,711,0,0
93479541,11,2018,1,2091,32650,2,0,0,M,55.370294318959616,0.1998631074606434,1108,0,0
40041169,11,2013,1,1926,33682,2,7,40,F,40.355920602327174,0.1971252566735113,1505,0,0
206415327,11,2009,1,1759,26628,2,0,0,M,61.22655715263518,0.49555099247091033,743,0,0
34493052,11,2012,2,1544,33883,2,5,0,F,36.72826830937714,0.49555099247091033,1014,5,701
218039173,11,2014,2,2979,37256,1,4,24,F,37.36618754277892,0.49555099247091033,0,0,0
204370890,11,2004,1,1265,13685,0,1,10,F,44.016427104722794,0.49555099247091033,795,0,0
132882834,11,2012,2,2549,51916,2,2,0,M,61.61806981519507,0.04106776180698152,1676,0,0
189585559,11,2015,2,2950,41996,0,9,30,M,34.98425735797399,0.12594113620807665,1325,0,0
65102138,11,2006,2,3877,20347,2,1,0,M,36.59958932238193,0.4380561259411362,1094,0,0
100351636,11,2004,1,1313,17473,1,0,0,M,49.19917864476386,0.49555099247091033,412,0,0
142687257,11,2011,2,3600,35652,0,9,30,F,40.56947296372348,0.2600958247775496,974,0,0
280907641,11,2013,1,1894,43998,1,0,0,F,38.743326488706366,0.49555099247091033,622,1,240
241239016,11,2012,1,1500,30972,1,0,10,F,30.78713210130048,0.15058179329226556,1737,0,0
252522405,11,2013,2,3531,31069,2,7,0,M,29.965776865160848,0.17522245037645448,868,0,0
181882684,11,2010,2,2850,25905,0,2,15,M,54.483230663928815,0.49555099247091033,1383,0,0
166769485,11,2013,1,1428,32142,1,6,30,M,32.65160848733744,0.432580424366872,785,0,0
124813088,11,2017,1,3096,39579,2,1,0,F,52.82683093771389,0.07392197125256673,0,0,0
234886730,11,2019,2,2208,76644,2,1,0,M,73.07323750855578,0.19164955509924708,703,1,79
201763342,11,2017,1,1664,43493,0,2,13,F,60.02464065708419,0.33401779603011633,989,0,0
58410059,11,2011,2,1765,28585,2,3,0,F,42.58179329226557,0.07939767282683094,865,0,0
252920169,11,2010,2,1924,27614,2,5,0,M,31.12662559890486,0.34496919917864477,55,0,0
276271989,11,2016,1,1582,24368,0,1,12,M,25.593429158110883,0.09308692676249145,949,0,0
154884518,11,2018,1,1547,39541,2,0,0,M,52.56947296372348,0.49555099247091033,1451,0,0
262462225,11,2009,2,5973,37115,2,3,0,M,34.25051334702259,0.3915126625598905,1456,0,0
251350455,11,2017,1,4733,87415,2,0,0,M,35.08555783709788,0.13415468856947296,2535,0,0
52449367,11,2013,2,3328,36217,0,9,30,M,53.204654346338124,0.4544832306639288,788,0,0
119383740,11,2017,1,1683,48745,2,7,0,M,55.813826146475016,0.49555099247091033,0,0,0
209541371,11,2007,1,1424,18502,2,0,0,M,51.63586584531143,0.024640657084188913,592,0,0
196234350,11,2009,2,2188,16927,1,5,0,F,35.238877481177276,0.39698836413415467,749,0,0
237334798,11,2013,2,1893,36849,2,1,0,F,30.60917180013689,0.36960985626283366,1925,0,0
219935414,11,2017,2,3573,37644,2,5,0,M,29.911019849418206,0.04654346338124572,1268,0,0
254705775,11,2009,2,4316,36052,0,9,30,F,66.3709787816564,0.49555099247091033,865,0,0
141891222,11,2012,1,3136,30159,2,4,0,F,66.26420260095824,0.49555099247091033,728,0,0
59261103,11,2012,1,8230,43035,2,0,0,M,35.83572895277207,0.2683093771389459,1864,0,0
177395798,11,2013,1,2182,41036,2,5,30,M,68.61875427789185,0.057494866529774126,434,0,0
258302997,11,2013,1,3380,27023,2,0,0,F,25.34428473648186,0.30116358658453113,2149,0,0
171082420,11,2016,2,2643,38540,1,0,20,F,43.227926078028744,0.0027378507871321013,1341,0,0
164947571,11,2014,1,1837,30463,1,0,49,M,49.385352498288846,0.10677618069815195,796,0,0
221157210,11,2013,1,1425,26569,0,4,25,M,36.492813141683776,0.12867898699520877,545,0,0
219424688,11,2018,2,3246,41206,1,0,0,M,35.15400410677618,0.4161533196440794,1975,0,0
155808237,11,2015,1,1375,36287,0,9,30,F,42.275154004106774,0.49555099247091033,927,0,0
177928184,11,2009,1,1441,29777,0,7,35,M,33.74127310061601,0.49555099247091033,1774,0,0
216775827,11,2009,2,3381,20947,1,1,0,M,70.15195071868582,0.11225188227241616,548,0,0
196836182,11,2014,4,3369,35663,2,9,0,M,44.99657768651608,0.2792607802874743,981,0,0
266217620,11,2012,1,1648,26319,0,6,31,F,34.001368925393564,0.31759069130732376,887,0,0
108015278,11,2012,2,3245,35410,2,0,0,M,31.572895277207394,0.08487337440109514,1622,0,0
146627356,11,2015,2,1954,56274,2,7,0,F,82.64750171115674,0.17522245037645448,1037,0,0
237093214,11,2008,1,2945,14667,2,0,0,M,51.73169062286105,0.49555099247091033,1331,0,0
222781411,11,2011,1,1461,22189,2,7,40,M,48.53661875427789,0.49555099247091033,1366,0,0
269617645,11,2015,2,3173,40140,2,9,30,F,55.4715947980835,0.32854209445585214,1438,0,0
39102632,11,2000,1,1605,13815,2,1,0,M,46.03148528405202,0.48186173853524983,616,0,0
129185809,11,2014,1,1914,39507,1,1,30,F,58.75975359342916,0.1998631074606434,1439,0,0
269139575,11,2010,2,3504,20741,0,7,30,F,45.24024640657084,0.19164955509924708,947,0,0
240589033,11,2008,1,1550,24161,0,1,12,F,27.405886379192335,0.49555099247091033,2842,0,0
242167117,11,2018,1,1715,60285,0,2,13,M,52.172484599589325,0.49555099247091033,1357,0,0
70544505,11,2012,2,4467,48125,1,1,0,M,36.70636550308008,0.49555099247091033,2875,0,0
72439561,11,2018,1,1839,41985,1,0,0,M,74.87748117727584,0.49555099247091033,804,0,0
279682437,11,2017,2,2568,71516,2,3,0,M,75.97535934291581,0.2272416153319644,1662,0,0
56378431,11,2011,2,1646,28186,2,4,0,F,42.1492128678987,0.05201916495550993,760,0,0
209269387,11,2012,2,1292,21702,2,6,0,F,47.07460643394935,0.14784394250513347,0,0,0
43295043,11,2012,2,3135,30743,0,5,30,M,54.05886379192334,0.49555099247091033,925,0,0
272748960,11,2009,1,1375,18503,0,6,30,F,43.526351813826146,0.14510609171800137,1128,0,0
273321981,11,2015,1,1558,35295,1,1,30,F,39.553730321697465,0.49555099247091033,960,0,0
232668348,11,2011,2,2568,46024,2,5,0,F,53.0321697467488,0.2546201232032854,1825,0,0
276028505,11,2006,1,2417,23486,2,0,0,M,59.23613963039014,0.09034907597535935,906,0,0
163216652,11,2015,2,3044,33449,2,0,0,F,43.493497604380565,0.49555099247091033,1665,0,0
231216498,11,2018,2,5720,53622,0,0,0,M,51.24161533196441,0.49555099247091033,1904,0,0
191142974,11,2014,2,1369,32755,2,3,0,M,42.280629705681044,0.49555099247091033,1254,1,59
